step,samples_seen,step_over_d,step_over_d2,phase,phase_step,last_task,train_W,train_w,include_lora,n_S_seen,n_Sprime_seen,n_S_over_d2,n_Sprime_over_d,train_loss_last,train_loss_mean_since_log,train_loss_S_mean_since_log,train_loss_Sprime_mean_since_log,lr_W,lr_w,elapsed_sec,Q0,Q,M,rho_W,eps_W,q0,q,m,rho_w,eps_w,C_W_from_wstar,C_w_from_Wstar,C_W_w,Delta_eff,E_S,E_Sprime,E_S_W_only,grad_W_S_norm,grad_W_Sprime_norm,grad_w_S_norm,grad_w_Sprime_norm,Gamma_W,Gamma_w,F_S
65000,65000,325.0,1.625,train_W,64600,Sprime,True,False,True,32419,32581,0.810475,162.905,2.2225308418273926,1.923366188377142,1.7490519555760364,2.1047952878231904,0.001,0.001,284.88573535718024,1.994584321975708,1.9703757762908936,1.0131549835205078,0.511063840969435,1.938650131225586,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.00198512920178473,-0.006802216172218323,-0.00241135829128325,1.938650131225586,1.732313871383667,2.0266435146331787,1.3087706565856934,1.0288081169128418,1.2427059412002563,1.1988459825515747,0.7293850779533386,0.0012521169846877456,0.1187111958861351,0.0
65500,65500,327.5,1.6375,train_W,65100,Sprime,True,False,True,32683,32817,0.817075,164.085,2.383591651916504,1.8664287738204002,1.6914099670495049,2.0622125237675037,0.001,0.001,287.0731672625989,1.994584321975708,1.9702081680297852,1.0131810903549194,0.5110987485325518,1.9384303092956543,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0019962650258094072,-0.006802216172218323,-0.002435244619846344,1.9384303092956543,1.7322169542312622,2.026536464691162,1.308660626411438,1.028882622718811,1.2427492141723633,1.1989415884017944,0.7300016283988953,0.001249120687134564,0.11861552298069,0.0
66000,66000,330.0,1.65,train_W,65600,S,True,False,True,32930,33070,0.82325,165.35,1.9121578931808472,1.9018948814570904,1.8087638301043376,1.9928172912757858,0.001,0.001,289.247342415154,1.994584321975708,1.9700212478637695,1.0132039785385132,0.5111345415540094,1.9381976127624512,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0020171760115772486,-0.006802216172218323,-0.0024602115154266357,1.9381976127624512,1.732116937637329,2.0264196395874023,1.3085390329360962,1.0289582014083862,1.2425227165222168,1.1989707946777344,0.7299639582633972,0.0012497194111347198,0.11859175562858582,0.0
66500,66500,332.5,1.6625,train_W,66100,S,True,False,True,33191,33309,0.829775,166.545,0.9968578815460205,1.8881577856838703,1.7930594228807537,1.992009972678069,0.001,0.001,291.4256665799767,1.994584321975708,1.9698606729507446,1.0132298469543457,0.5111684243804896,1.9379853010177612,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002030110452324152,-0.006802216172218323,-0.0024908247869461775,1.9379853010177612,1.7320181131362915,2.0263097286224365,1.3084359169006348,1.0289583206176758,1.2424942255020142,1.1988720893859863,0.730043351650238,0.0012497403658926487,0.1185479611158371,0.0
67000,67000,335.0,1.675,train_W,66600,Sprime,True,False,True,33429,33571,0.835725,167.855,0.6274009346961975,1.8762095932364464,1.7345483708782357,2.0048942150732945,0.001,0.001,293.61068741604686,1.994584321975708,1.9696972370147705,1.013251781463623,0.5112006973689323,1.9377779960632324,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002047273563221097,-0.006802216172218323,-0.0025177020579576492,1.9377779960632324,1.7319356203079224,2.026212215423584,1.3083341121673584,1.0290225744247437,1.242604374885559,1.1989612579345703,0.7301239371299744,0.0012487734202295542,0.11854173988103867,0.0
67500,67500,337.5,1.6875,train_W,67100,S,True,False,True,33677,33823,0.841925,169.115,3.3178112506866455,1.932436349451542,1.7947842671025185,2.067903478112486,0.001,0.001,295.7859064824879,1.994584321975708,1.9695093631744385,1.0132712125778198,0.5112348825643874,1.9375512599945068,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002064649248495698,-0.006802216172218323,-0.0025447651278227568,1.9375512599945068,1.7318366765975952,2.026094436645508,1.3082166910171509,1.0290217399597168,1.242443561553955,1.1991198062896729,0.7301321625709534,0.0012491003144532442,0.1185237243771553,0.0
68000,68000,340.0,1.7,train_W,67600,S,True,False,True,33922,34078,0.84805,170.39,0.3977356255054474,1.8026935358941556,1.699724809125978,1.9016242733773063,0.001,0.001,297.9672926776111,1.994584321975708,1.96934974193573,1.0132956504821777,0.511267931020998,1.9373427629470825,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0020818396005779505,-0.006802216172218323,-0.0025717345997691154,1.9373427629470825,1.7317488193511963,2.0259952545166016,1.3081134557724,1.0292267799377441,1.2423580884933472,1.199227213859558,0.7301315665245056,0.0012487036874517798,0.11849348992109299,0.0
68500,68500,342.5,1.7125,train_W,68100,Sprime,True,False,True,34166,34334,0.85415,171.67,0.5883088707923889,1.824296120375395,1.7270330230354285,1.9170000100275502,0.001,0.001,300.2102975100279,1.994584321975708,1.969181776046753,1.0133198499679565,0.5113019460439262,1.9371263980865479,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002097881631925702,-0.006802216172218323,-0.002597327344119549,1.9371263980865479,1.731656551361084,2.025888204574585,1.3080084323883057,1.0292022228240967,1.2424620389938354,1.1992390155792236,0.7299942970275879,0.0012506009079515934,0.11850494891405106,0.0
69000,69000,345.0,1.725,train_W,68600,S,True,False,True,34415,34585,0.860375,172.925,2.2047462463378906,1.9112124795392156,1.7506927972936248,2.070453120492013,0.001,0.001,302.47520403563976,1.994584321975708,1.9690147638320923,1.0133464336395264,0.5113370441338273,1.9369062185287476,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002113961847499013,-0.006802216172218323,-0.002622547559440136,1.9369062185287476,1.731550931930542,2.025784730911255,1.3078904151916504,1.0290762186050415,1.2424308061599731,1.1992616653442383,0.7299687266349792,0.0012500163866207004,0.11848387867212296,0.0
69500,69500,347.5,1.7375,train_W,69100,S,True,False,True,34666,34834,0.86665,174.17,1.3114129304885864,1.893379663825035,1.8011751083501306,1.9863248181390953,0.001,0.001,304.7213990073651,1.994584321975708,1.9688400030136108,1.0133684873580933,0.5113708664759462,1.9366873502731323,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002131716115400195,-0.006802216172218323,-0.002648128429427743,1.9366873502731323,1.7314482927322388,2.025672435760498,1.3077738285064697,1.0291074514389038,1.242628812789917,1.1995059251785278,0.7302562594413757,0.001249132677912712,0.11846419423818588,0.0
70000,70000,350.0,1.75,train_W,69600,Sprime,True,False,True,34907,35093,0.872675,175.465,0.44787997007369995,1.8437083097994327,1.7589310685875998,1.922593696409671,0.001,0.001,306.96091557480395,1.994584321975708,1.968665599822998,1.0133943557739258,0.5114065714528865,1.9364612102508545,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0021484773606061935,-0.006802216172218323,-0.002675130032002926,1.9364612102508545,1.7313486337661743,2.0255656242370605,1.3076564073562622,1.029160737991333,1.2428697347640991,1.199613332748413,0.730426549911499,0.001249475171789527,0.11844125390052795,0.0
70500,70500,352.5,1.7625,train_W,70100,S,True,False,True,35174,35326,0.87935,176.63,0.8143378496170044,1.8985303185284137,1.8194236100724575,1.9891804951710763,0.001,0.001,309.1906292196363,1.994584321975708,1.9684842824935913,1.0134155750274658,0.511440832500589,1.9362374544143677,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0021634604781866074,-0.006802216172218323,-0.002699096454307437,1.9362374544143677,1.731253981590271,2.0254530906677246,1.3075425624847412,1.0290836095809937,1.2429059743881226,1.1996172666549683,0.7308815121650696,0.0012484299950301647,0.11837249994277954,0.0
71000,71000,355.0,1.775,train_W,70600,S,True,False,True,35442,35558,0.88605,177.79,1.42133629322052,1.8689539363533259,1.6465004918568615,2.125926018788897,0.001,0.001,311.4346891399473,1.994584321975708,1.968319296836853,1.0134391784667969,0.5114741791400982,1.9360252618789673,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0021794645581394434,-0.006802216172218323,-0.002726450329646468,1.9360252618789673,1.7311537265777588,2.02534818649292,1.3074294328689575,1.0291059017181396,1.242875576019287,1.1995638608932495,0.7312178611755371,0.0012474206741899252,0.11832728236913681,0.0
71500,71500,357.5,1.7875,train_W,71100,Sprime,True,False,True,35697,35803,0.892425,179.015,1.0637882947921753,1.8518199740052224,1.7343853190833447,1.9740478801484012,0.001,0.001,313.64449022337794,1.994584321975708,1.9681384563446045,1.0134600400924683,0.5115082059243374,1.935802698135376,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002192126354202628,-0.006802216172218323,-0.0027504561003297567,1.935802698135376,1.731062412261963,2.0252432823181152,1.307319164276123,1.028993010520935,1.2429399490356445,1.1995046138763428,0.7308794260025024,0.0012480097357183695,0.11836056411266327,0.0
72000,72000,360.0,1.8,train_W,71600,S,True,False,True,35951,36049,0.898775,180.245,1.7851498126983643,1.8390434245765208,1.74274024695862,1.9384784128486625,0.001,0.001,315.87473475560546,1.994584321975708,1.9679635763168335,1.0134859085083008,0.5115439893612254,1.93557608127594,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0022094680462032557,-0.006802216172218323,-0.0027759047225117683,1.93557608127594,1.7309578657150269,2.0251340866088867,1.3071963787078857,1.028912901878357,1.2429842948913574,1.19943106174469,0.7312942743301392,0.0012475072871893644,0.11830184608697891,0.0
72500,72500,362.5,1.8125,train_W,72100,Sprime,True,False,True,36181,36319,0.904525,181.595,1.728907585144043,1.9103679002523422,1.7294122765893523,2.064515283372667,0.001,0.001,318.09780916012824,1.994584321975708,1.967782735824585,1.0135136842727661,0.5115815145355266,1.9353396892547607,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002226664451882243,-0.006802216172218323,-0.002801422029733658,1.9353396892547607,1.7308499813079834,2.025012254714966,1.3070734739303589,1.0288439989089966,1.2429356575012207,1.1995527744293213,0.7312303185462952,0.0012467240449041128,0.11831315606832504,0.0
73000,73000,365.0,1.825,train_W,72600,Sprime,True,False,True,36437,36563,0.910925,182.815,1.223613977432251,1.8309806546866894,1.7580902952468023,1.9074557859023087,0.001,0.001,320.3250426147133,1.994584321975708,1.9676049947738647,1.0135353803634644,0.5116155723615382,1.935118556022644,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0022408561781048775,-0.006802216172218323,-0.0028261602856218815,1.935118556022644,1.7307493686676025,2.024900197982788,1.3069573640823364,1.0288469791412354,1.2428228855133057,1.1996642351150513,0.7312223315238953,0.0012464411556720734,0.11829563230276108,0.0
73500,73500,367.5,1.8375,train_W,73100,Sprime,True,False,True,36686,36814,0.91715,184.07,2.376553773880005,1.8581597405076027,1.7509920862185429,1.9644734692644787,0.001,0.001,322.564393106848,1.994584321975708,1.9674476385116577,1.0135623216629028,0.5116496314907869,1.93490731716156,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.00225505861453712,-0.006802216172218323,-0.0028544897213578224,1.93490731716156,1.7306478023529053,2.024787187576294,1.30684494972229,1.0290381908416748,1.2427372932434082,1.199899435043335,0.7312498092651367,0.001247535110451281,0.11828481405973434,0.0
74000,74000,370.0,1.85,train_W,73600,Sprime,True,False,True,36961,37039,0.924025,185.195,1.1939502954483032,1.8267906348407268,1.6968931313536384,1.985554250213835,0.001,0.001,324.80706918798387,1.994584321975708,1.9672667980194092,1.0135841369628906,0.511684160522624,1.934682846069336,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002268825424835086,-0.006802216172218323,-0.002877920400351286,1.934682846069336,1.7305535078048706,2.024674415588379,1.3067288398742676,1.0290311574935913,1.2428053617477417,1.1999050378799438,0.731502115726471,0.0012464907485991716,0.11824005097150803,0.0
74500,74500,372.5,1.8625,train_W,74100,S,True,False,True,37219,37281,0.930475,186.405,0.5594916343688965,1.889861090183258,1.7281501313974692,2.0622636826077767,0.001,0.001,327.04167346283793,1.994584321975708,1.9671001434326172,1.013608455657959,0.511718112489283,1.9344675540924072,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002286184811964631,-0.006802216172218323,-0.002907979069277644,1.9344675540924072,1.7304455041885376,2.0245652198791504,1.306609034538269,1.0291069746017456,1.242700219154358,1.1999032497406006,0.7318964600563049,0.001244921237230301,0.11818622797727585,0.0
75000,75000,375.0,1.875,train_W,74600,S,True,False,True,37451,37549,0.936275,187.745,0.8073867559432983,1.8684119581580163,1.699078696233959,2.014998961017648,0.001,0.001,329.24985266663134,1.994584321975708,1.9669300317764282,1.0136358737945557,0.5117540827916564,1.934242606163025,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0023002231027930975,-0.006802216172218323,-0.0029343250207602978,1.934242606163025,1.7303498983383179,2.0244524478912354,1.3064956665039062,1.0291163921356201,1.242668628692627,1.199833869934082,0.7316917777061462,0.0012449852656573057,0.11819886416196823,0.0
75500,75500,377.5,1.8875,train_W,75100,Sprime,True,False,True,37699,37801,0.942475,189.005,1.0119603872299194,1.8283510856032372,1.715073083016661,1.9398310246566932,0.001,0.001,331.48872580751777,1.994584321975708,1.9667558670043945,1.0136606693267822,0.5117892603813673,1.934018850326538,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0023184982128441334,-0.006802216172218323,-0.0029613093938678503,1.934018850326538,1.7302473783493042,2.0243418216705322,1.3063815832138062,1.029171109199524,1.242692232131958,1.1998893022537231,0.7317991852760315,0.0012446986511349678,0.11817683279514313,0.0
76000,76000,380.0,1.9,train_W,75600,Sprime,True,False,True,37917,38083,0.947925,190.415,1.803691029548645,1.8529241683483124,1.6731692637325426,1.9918836336186592,0.001,0.001,333.71883904002607,1.994584321975708,1.9665846824645996,1.0136833190917969,0.5118229708430668,1.9338023662567139,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002335252705961466,-0.006802216172218323,-0.0029871254228055477,1.9338023662567139,1.730149507522583,2.024240016937256,1.3062686920166016,1.0292539596557617,1.2427765130996704,1.1998989582061768,0.7314487099647522,0.0012460520956665277,0.11822768300771713,0.0
76500,76500,382.5,1.9125,train_W,76100,S,True,False,True,38156,38344,0.9539,191.72,1.6345113515853882,1.9129501339495183,1.728633246785926,2.0817307317736504,0.001,0.001,335.9714838322252,1.994584321975708,1.9663968086242676,1.0137088298797607,0.5118603019717191,1.933563470840454,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0023510886821895838,-0.006802216172218323,-0.0030137267895042896,1.933563470840454,1.730048418045044,2.024120807647705,1.3061479330062866,1.0292338132858276,1.242681622505188,1.1999506950378418,0.7317391633987427,0.0012464260216802359,0.11819614470005035,0.0
77000,77000,385.0,1.925,train_W,76600,S,True,False,True,38428,38572,0.9607,192.86,2.2565224170684814,1.8687748911380768,1.7752110669389367,1.9803948919370509,0.001,0.001,338.2146489545703,1.994584321975708,1.9662199020385742,1.0137330293655396,0.5118955480362106,1.9333381652832031,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002362846862524748,-0.006802216172218323,-0.00303827878087759,1.9333381652832031,1.7299548387527466,2.0240120887756348,1.3060288429260254,1.0293724536895752,1.2428463697433472,1.1999647617340088,0.7317453026771545,0.0012456265976652503,0.11820581555366516,0.0
77500,77500,387.5,1.9375,train_W,77100,S,True,False,True,38678,38822,0.96695,194.11,0.8979806303977966,1.836848314076662,1.7689186035990716,1.9047780245542527,0.001,0.001,340.4284830391407,1.994584321975708,1.966059923171997,1.013757586479187,0.5119287750440555,1.933129072189331,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0023798185866326094,-0.006802216172218323,-0.0030649970285594463,1.933129072189331,1.729858636856079,2.02390193939209,1.3059144020080566,1.0293080806732178,1.2430143356323242,1.1999679803848267,0.7318005561828613,0.0012456002878025174,0.1182185634970665,0.0
78000,78000,390.0,1.95,train_W,77600,Sprime,True,False,True,38920,39080,0.973,195.4,1.925026535987854,1.8232882573306561,1.7356791500587108,1.9054642416710077,0.001,0.001,342.65015071444213,1.994584321975708,1.9658892154693604,1.0137817859649658,0.5119632220136945,1.9329099655151367,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0023979635443538427,-0.006802216172218323,-0.003090212121605873,1.9329099655151367,1.7297524213790894,2.023792028427124,1.3058007955551147,1.0292692184448242,1.243257999420166,1.1999744176864624,0.7315620183944702,0.0012455270625650883,0.11824022978544235,0.0
78500,78500,392.5,1.9625,train_W,78100,S,True,False,True,39174,39326,0.97935,196.63,1.5269689559936523,1.8634701892733574,1.766864558843177,1.9632174662215922,0.001,0.001,344.8866910357028,1.994584321975708,1.9657148122787476,1.013805866241455,0.5119980940063371,1.9326874017715454,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0024104181211441755,-0.006802216172218323,-0.003112782258540392,1.9326874017715454,1.7296535968780518,2.023685932159424,1.3056780099868774,1.0294928550720215,1.2432867288589478,1.2002118825912476,0.7316009998321533,0.0012446728069335222,0.11825012415647507,0.0
79000,79000,395.0,1.975,train_W,78600,S,True,False,True,39442,39558,0.98605,197.79,0.8971535563468933,1.889607439815998,1.7672283695037685,2.0309763658663322,0.001,0.001,347.12757514603436,1.994584321975708,1.9655460119247437,1.0138318538665771,0.5120332036205254,1.9324666261672974,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0024257937911897898,-0.006802216172218323,-0.003140329383313656,1.9324666261672974,1.729551911354065,2.023571729660034,1.305559754371643,1.029505968093872,1.2433357238769531,1.2002016305923462,0.732058048248291,0.001243543578311801,0.11819622665643692,0.0
79500,79500,397.5,1.9875,train_W,79100,Sprime,True,False,True,39685,39815,0.992125,199.075,1.1022212505340576,1.9092014970779418,1.7884916405618927,2.0233357193868913,0.001,0.001,349.36862165108323,1.994584321975708,1.9653702974319458,1.0138510465621948,0.5120657860018462,1.9322525262832642,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.002443553414195776,-0.006802216172218323,-0.0031656476203352213,1.9322525262832642,1.729467749595642,2.023463249206543,1.3054590225219727,1.0294831991195679,1.2432801723480225,1.199949026107788,0.7323212623596191,0.0012397480895742774,0.11816512048244476,0.0
80000,80000,400.0,2.0,train_W,79600,Sprime,True,False,True,39928,40072,0.9982,200.36,2.2993617057800293,1.8582443819344043,1.7125376164913177,1.9960138138514085,0.001,0.001,351.5928067918867,1.994584321975708,1.9651827812194824,1.0138704776763916,0.5121000304203861,1.9320261478424072,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0024624704383313656,-0.006802216172218323,-0.0031888545490801334,1.9320261478424072,1.729369878768921,2.023355722427368,1.3053358793258667,1.0296345949172974,1.2434457540512085,1.20025634765625,0.7325928211212158,0.0012395913945510983,0.11815783381462097,0.0
80400,80400,402.0,2.01,train_W,80000,Sprime,True,False,True,40121,40279,1.003025,201.395,1.7672373056411743,1.88526401206851,1.800124636277016,1.9646451692074394,0.001,0.001,353.71922904253006,1.994584321975708,1.9650530815124512,1.0138907432556152,0.5121271666138588,1.9318559169769287,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0024769760202616453,-0.006802216172218323,-0.0032104472629725933,1.9318559169769287,1.7292871475219727,2.0232627391815186,1.3052446842193604,1.0296781063079834,1.2435108423233032,1.2002954483032227,0.7327137589454651,0.0012383268913254142,0.1181277260184288,0.0
